url,title,repo_path
/docs/roots/surgeons/h-r/karl-kreder,Karl J. Kreder,docs/07-roots/surgeons/h-r/karl-kreder.mdx
/docs/roots/surgeons/h-r/kathleen-kobashi,Kathleen C. Kobashi,docs/07-roots/surgeons/h-r/kathleen-kobashi.mdx
/docs/roots/surgeons/h-r/keith-rourke,Keith F. Rourke,docs/07-roots/surgeons/h-r/keith-rourke.mdx
/docs/roots/surgeons/h-r/kevin-krughoff,Kevin Krughoff,docs/07-roots/surgeons/h-r/kevin-krughoff.mdx
/docs/roots/surgeons/h-r/kurt-mccammon,Kurt A. McCammon,docs/07-roots/surgeons/h-r/kurt-mccammon.mdx
/docs/roots/surgeons/h-r/michael-metro,Michael Metro,docs/07-roots/surgeons/h-r/michael-metro.mdx
/docs/roots/surgeons/h-r/mickey-karram,Mickey Karram,docs/07-roots/surgeons/h-r/mickey-karram.mdx
/docs/roots/surgeons/h-r/min-jun,Min Jun,docs/07-roots/surgeons/h-r/min-jun.mdx
/docs/roots/surgeons/h-r/pankaj-joshi,Pankaj Joshi,docs/07-roots/surgeons/h-r/pankaj-joshi.mdx
/docs/roots/surgeons/h-r/paul-perito,Paul Perito,docs/07-roots/surgeons/h-r/paul-perito.mdx
/docs/roots/surgeons/h-r/ramiro-madden-fuentes,Ramiro J. Madden-Fuentes,docs/07-roots/surgeons/h-r/ramiro-madden-fuentes.mdx
/docs/roots/surgeons/h-r/sanjay-kulkarni,Sanjay Kulkarni,docs/07-roots/surgeons/h-r/sanjay-kulkarni.mdx
/docs/roots/surgeons/h-r/scott-macdiarmid,Scott A. MacDiarmid,docs/07-roots/surgeons/h-r/scott-macdiarmid.mdx
/docs/roots/surgeons/h-r/stephen-mark,Stephen Mark,docs/07-roots/surgeons/h-r/stephen-mark.mdx
/docs/roots/surgeons/h-r/steve-hudak,Steve Hudak,docs/07-roots/surgeons/h-r/steve-hudak.mdx
/docs/roots/surgeons/h-r/temitope-rude,Temitope Rude,docs/07-roots/surgeons/h-r/temitope-rude.mdx
/docs/roots/surgeons/h-r/urszula-kowalick,Urszula Kowalick,docs/07-roots/surgeons/h-r/urszula-kowalick.mdx
/docs/roots/surgeons/h-r/victor-nitti,Victor W. Nitti,docs/07-roots/surgeons/h-r/victor-nitti.mdx
/docs/roots/surgeons/h-r/ziho-lee,Ziho Lee,docs/07-roots/surgeons/h-r/ziho-lee.mdx
/docs/roots/surgeons/s-z/alex-vanni,Alex J. Vanni,docs/07-roots/surgeons/s-z/alex-vanni.mdx
/docs/roots/surgeons/s-z/bryan-voelzke,Bryan B. Voelzke,docs/07-roots/surgeons/s-z/bryan-voelzke.mdx
/docs/roots/surgeons/s-z/danielle-stackhouse,Danielle Stackhouse,docs/07-roots/surgeons/s-z/danielle-stackhouse.mdx
/docs/roots/surgeons/s-z/f-brantley-scott,F. Brantley Scott,docs/07-roots/surgeons/s-z/f-brantley-scott.mdx
/docs/roots/surgeons/s-z/george-webster,George D. Webster,docs/07-roots/surgeons/s-z/george-webster.mdx
/docs/roots/surgeons/s-z/humberto-villarreal,Humberto Villarreal,docs/07-roots/surgeons/s-z/humberto-villarreal.mdx
/docs/roots/surgeons/s-z/hunter-wessells,Hunter Wessells,docs/07-roots/surgeons/s-z/hunter-wessells.mdx
/docs/roots/surgeons/s-z/jack-walter,Jack Walter,docs/07-roots/surgeons/s-z/jack-walter.mdx
/docs/roots/surgeons/s-z/james-wright,E. James Wright,docs/07-roots/surgeons/s-z/james-wright.mdx
/docs/roots/surgeons/s-z/jay-simhan,Jay Simhan,docs/07-roots/surgeons/s-z/jay-simhan.mdx
/docs/roots/surgeons/s-z/jennifer-tash,Jennifer A. Tash,docs/07-roots/surgeons/s-z/jennifer-tash.mdx
/docs/roots/surgeons/s-z/khai-lee-toh,Khai Lee Toh,docs/07-roots/surgeons/s-z/khai-lee-toh.mdx
/docs/roots/surgeons/s-z/krishnan-venkatesan,Krishnan Venkatesan,docs/07-roots/surgeons/s-z/krishnan-venkatesan.mdx
/docs/roots/surgeons/s-z/kunlin-yang,Kunlin Yang,docs/07-roots/surgeons/s-z/kunlin-yang.mdx
/docs/roots/surgeons/s-z/lee-zhao,Lee Zhao,docs/07-roots/surgeons/s-z/lee-zhao.mdx
/docs/roots/surgeons/s-z/leonard-zinman,Leonard N. Zinman,docs/07-roots/surgeons/s-z/leonard-zinman.mdx
/docs/roots/surgeons/s-z/maia-vandyke,Maia VanDyke,docs/07-roots/surgeons/s-z/maia-vandyke.mdx
/docs/roots/surgeons/s-z/mark-walters,Mark D. Walters,docs/07-roots/surgeons/s-z/mark-walters.mdx
/docs/roots/surgeons/s-z/nathan-shaw,Nathan Shaw,docs/07-roots/surgeons/s-z/nathan-shaw.mdx
/docs/roots/surgeons/s-z/neil-sherman,Neil D. Sherman,docs/07-roots/surgeons/s-z/neil-sherman.mdx
/docs/roots/surgeons/s-z/ramon-virasoro,Ramon Virasoro,docs/07-roots/surgeons/s-z/ramon-virasoro.mdx
/docs/roots/surgeons/s-z/richard-santucci,Richard Santucci,docs/07-roots/surgeons/s-z/richard-santucci.mdx
/docs/roots/surgeons/s-z/richard-turner-warwick,Richard Turner-Warwick,docs/07-roots/surgeons/s-z/richard-turner-warwick.mdx
/docs/roots/surgeons/s-z/ryan-terlecki,Ryan Terlecki,docs/07-roots/surgeons/s-z/ryan-terlecki.mdx
/docs/roots/surgeons/s-z/sandip-vasavada,Sandip P. Vasavada,docs/07-roots/surgeons/s-z/sandip-vasavada.mdx
/docs/roots/surgeons/s-z/shlomo-raz,Shlomo Raz,docs/07-roots/surgeons/s-z/shlomo-raz.mdx
/docs/roots/surgeons/s-z/steve-silhelnik,Steve Silhelnik,docs/07-roots/surgeons/s-z/steve-silhelnik.mdx
/docs/roots/surgeons/s-z/steve-waxman,Steve Waxman,docs/07-roots/surgeons/s-z/steve-waxman.mdx
/docs/roots/surgeons/s-z/susan-timmons,Susan L. Timmons,docs/07-roots/surgeons/s-z/susan-timmons.mdx
/docs/roots/surgeons/s-z/thomas-smith-iii,Thomas G. Smith III,docs/07-roots/surgeons/s-z/thomas-smith-iii.mdx
/docs/roots/surgeons/s-z/uwais-zaid,Uwais B. Zaid,docs/07-roots/surgeons/s-z/uwais-zaid.mdx
/docs/roots/surgical-lineage,Surgical Genealogy,docs/07-roots/surgical-lineage.mdx
/docs/special-populations,Special Populations,docs/05-special-populations/index.mdx
/docs/special-populations/05a-trauma-emergencies,Trauma & Emergencies,docs/05-special-populations/05a-trauma-emergencies/index.mdx
/docs/special-populations/05a-trauma-emergencies/acute-urinary-retention,Acute Urinary Retention,docs/05-special-populations/05a-trauma-emergencies/acute-urinary-retention.mdx
/docs/special-populations/05a-trauma-emergencies/bladder-trauma,Bladder Trauma,docs/05-special-populations/05a-trauma-emergencies/bladder-trauma.mdx
/docs/special-populations/05a-trauma-emergencies/fourniers-gangrene,Necrotizing Fasciitis / Fournier's Gangrene,docs/05-special-populations/05a-trauma-emergencies/fourniers-gangrene.mdx
/docs/special-populations/05a-trauma-emergencies/genital-scrotal-trauma,Genital & Scrotal Trauma,docs/05-special-populations/05a-trauma-emergencies/genital-scrotal-trauma.mdx
/docs/special-populations/05a-trauma-emergencies/gu-injury-overview,Genitourinary Injury Overview,docs/05-special-populations/05a-trauma-emergencies/gu-injury-overview.mdx
/docs/special-populations/05a-trauma-emergencies/intraoperative-consultation,Intraoperative Urologic Consultation,docs/05-special-populations/05a-trauma-emergencies/intraoperative-consultation/index.mdx
/docs/special-populations/05a-trauma-emergencies/intraoperative-consultation/procedures-causing-gu-injury,Procedures Causing GU Injury,docs/05-special-populations/05a-trauma-emergencies/intraoperative-consultation/procedures-causing-gu-injury/index.mdx
/docs/special-populations/05a-trauma-emergencies/intraoperative-consultation/procedures-causing-gu-injury/cesarean-section,Cesarean Section,docs/05-special-populations/05a-trauma-emergencies/intraoperative-consultation/procedures-causing-gu-injury/cesarean-section.mdx
/docs/special-populations/05a-trauma-emergencies/on-table-ivp,On-Table (Single-Shot) IVP,docs/05-special-populations/05a-trauma-emergencies/on-table-ivp.mdx
/docs/special-populations/05a-trauma-emergencies/penile-fracture,Penile Fracture,docs/05-special-populations/05a-trauma-emergencies/penile-fracture.mdx
/docs/special-populations/05a-trauma-emergencies/pfui,Pelvic Fracture Urethral Injury (PFUI),docs/05-special-populations/05a-trauma-emergencies/pfui.mdx
/docs/special-populations/05a-trauma-emergencies/priapism,Priapism,docs/05-special-populations/05a-trauma-emergencies/priapism.mdx
/docs/special-populations/05a-trauma-emergencies/renal-trauma,Renal Trauma,docs/05-special-populations/05a-trauma-emergencies/renal-trauma.mdx
/docs/special-populations/05a-trauma-emergencies/testicular-torsion,Testicular Torsion,docs/05-special-populations/05a-trauma-emergencies/testicular-torsion.mdx
/docs/special-populations/05a-trauma-emergencies/trauma-assessment,Genitourinary Trauma Assessment,docs/05-special-populations/05a-trauma-emergencies/trauma-assessment.mdx
/docs/special-populations/05a-trauma-emergencies/ureteral-trauma,Ureteral Trauma,docs/05-special-populations/05a-trauma-emergencies/ureteral-trauma.mdx
/docs/special-populations/05c-gender-affirming,Gender-Affirming Surgery,docs/05-special-populations/05c-gender-affirming/index.mdx
/docs/special-populations/05c-gender-affirming/feminizing-procedures,Feminizing Procedures,docs/05-special-populations/05c-gender-affirming/feminizing-procedures.mdx
/docs/special-populations/05c-gender-affirming/masculinizing-procedures,Masculinizing Procedures,docs/05-special-populations/05c-gender-affirming/masculinizing-procedures.mdx
/docs/special-populations/05c-gender-affirming/non-binary-nullification,Non-Binary / Nullification (Special Population),docs/05-special-populations/05c-gender-affirming/non-binary-nullification.mdx
/docs/special-populations/05c-gender-affirming/overview,Gender-Affirming Surgery — Overview,docs/05-special-populations/05c-gender-affirming/overview.mdx
/docs/special-populations/05c-gender-affirming/revision-salvage-gas,Revision & Salvage GAS,docs/05-special-populations/05c-gender-affirming/revision-salvage-gas.mdx
/docs/special-populations/05d-cancer-survivorship,Cancer Survivorship,docs/05-special-populations/05d-cancer-survivorship/index.mdx
/docs/special-populations/05e-womens-health,Women's Health,docs/05-special-populations/05e-womens-health/index.mdx
/docs/special-populations/05e-womens-health/cancer-screening,Cancer Screening,docs/05-special-populations/05e-womens-health/cancer-screening/index.mdx
/docs/special-populations/05e-womens-health/cancer-screening/breast,Breast Cancer Screening,docs/05-special-populations/05e-womens-health/cancer-screening/breast.mdx
/docs/special-populations/05e-womens-health/cancer-screening/cervical,Cervical Cancer Screening,docs/05-special-populations/05e-womens-health/cancer-screening/cervical.mdx
/docs/special-populations/05e-womens-health/cancer-screening/endometrial,Endometrial Cancer Screening,docs/05-special-populations/05e-womens-health/cancer-screening/endometrial.mdx
/docs/special-populations/05e-womens-health/endometriosis,Endometriosis,docs/05-special-populations/05e-womens-health/endometriosis.mdx
/docs/special-populations/05e-womens-health/gsm,Genitourinary Syndrome of Menopause (GSM),docs/05-special-populations/05e-womens-health/gsm.mdx
/docs/special-populations/05e-womens-health/opportunistic-adnexal-surgery,Opportunistic Adnexal Surgery,docs/05-special-populations/05e-womens-health/opportunistic-adnexal-surgery.mdx
/docs/special-populations/05e-womens-health/osteoporosis-screening,Osteoporosis Screening in the Reconstructive Urology & Urogynecology Patient,docs/05-special-populations/05e-womens-health/osteoporosis-screening.mdx
/docs/special-populations/05e-womens-health/recurrent-uti,Recurrent UTI in Women,docs/05-special-populations/05e-womens-health/recurrent-uti.mdx
/docs/special-populations/05e-womens-health/sexual-dysfunction,Female Sexual Dysfunction,docs/05-special-populations/05e-womens-health/sexual-dysfunction.mdx
/docs/special-populations/05e-womens-health/sti,Sexually Transmitted Infections in Women,docs/05-special-populations/05e-womens-health/sti.mdx
/docs/special-populations/05f-lifelong-care,Lifelong Urologic Care,docs/05-special-populations/05f-lifelong-care/index.mdx
/docs/special-populations/05f-lifelong-care/anorectal-malformations,Anorectal Malformations,docs/05-special-populations/05f-lifelong-care/anorectal-malformations.mdx
/docs/special-populations/05f-lifelong-care/bladder-exstrophy-epispadias,Bladder Exstrophy-Epispadias Complex,docs/05-special-populations/05f-lifelong-care/bladder-exstrophy-epispadias.mdx
/docs/special-populations/05f-lifelong-care/differences-of-sex-development,Differences of Sex Development,docs/05-special-populations/05f-lifelong-care/differences-of-sex-development.mdx
/docs/special-populations/05f-lifelong-care/geriatric-urology,Geriatric Urogynecology & Reconstructive Urology,docs/05-special-populations/05f-lifelong-care/geriatric-urology.mdx
/docs/special-populations/05f-lifelong-care/hypospadias-epispadias,Hypospadias & Epispadias,docs/05-special-populations/05f-lifelong-care/hypospadias-epispadias.mdx
/docs/special-populations/05f-lifelong-care/posterior-urethral-valves,Posterior Urethral Valves,docs/05-special-populations/05f-lifelong-care/posterior-urethral-valves.mdx
/docs/special-populations/05f-lifelong-care/prune-belly-syndrome,Prune Belly Syndrome,docs/05-special-populations/05f-lifelong-care/prune-belly-syndrome.mdx
/docs/special-populations/05f-lifelong-care/transitional-urology,Transitional Urology,docs/05-special-populations/05f-lifelong-care/transitional-urology.mdx
/docs/surgical-techniques,Treatment Atlas,docs/04-surgical-techniques/index.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/abdominoperineal-urethroplasty,Abdominoperineal (Transpubic) Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/posterior/abdominoperineal-urethroplasty.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/anta,ANTA Urethroplasty (Augmented Non-Transected Anastomotic),docs/04-surgical-techniques/04a-urethral-reconstruction/anastomotic/anta.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/asopa-dorsal-inlay-omg,Asopa Dorsal Inlay OMG Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/graft/asopa-dorsal-inlay-omg.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/augmented-anastomotic,Augmented Anastomotic Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/anastomotic/augmented-anastomotic.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/augmented-perineal-urethrostomy,Augmented Perineal Urethrostomy,docs/04-surgical-techniques/04a-urethral-reconstruction/meatal-perineal/augmented-perineal-urethrostomy.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/bladder-wall-flap-urethroplasty,Bladder Wall Flap Urethroplasty (Female),docs/04-surgical-techniques/04a-urethral-reconstruction/female/bladder-wall-flap-urethroplasty.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/blandy-perineal-urethrostomy,Blandy Perineal Urethrostomy,docs/04-surgical-techniques/04a-urethral-reconstruction/meatal-perineal/blandy-perineal-urethrostomy.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/bracka-two-stage,Bracka Two-Stage Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/staged-complex/bracka-two-stage.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/circular-bmg-female,Circular (Circumferential) BMG Urethroplasty (Female),docs/04-surgical-techniques/04a-urethral-reconstruction/female/circular-bmg-female.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/core-through-urethrotomy,Core-Through Urethrotomy,docs/04-surgical-techniques/04a-urethral-reconstruction/posterior/core-through-urethrotomy.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/distal-urethrectomy-advancement,Distal Urethrectomy with Advancement Meatoplasty (Female),docs/04-surgical-techniques/04a-urethral-reconstruction/female/distal-urethrectomy-advancement.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/dorsal-onlay-omg,Dorsal Onlay Oral Mucosal Graft Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/graft/dorsal-onlay-omg.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/dorsal-vaginal-flap,Dorsal Vaginal Graft Urethroplasty (Female),docs/04-surgical-techniques/04a-urethral-reconstruction/female/dorsal-vaginal-flap.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/drug-coated-balloon-pointer,Drug-Coated Balloon Therapy (Optilume),docs/04-surgical-techniques/04a-urethral-reconstruction/minimally-invasive/drug-coated-balloon.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/dviu,DVIU and Urethral Dilation,docs/04-surgical-techniques/04a-urethral-reconstruction/minimally-invasive/dviu.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/endoscopic-urethroplasty,Endoscopic Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/minimally-invasive/endoscopic-urethroplasty.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/enterourethroplasty,Enterourethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/graft/enterourethroplasty.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/erickson-dorsal-bmg-ventral-flap,Combined Dorsal BMG + Ventral Fasciocutaneous Flap (Erickson),docs/04-surgical-techniques/04a-urethral-reconstruction/combined/erickson-dorsal-bmg-ventral-flap.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/excision-primary-anastomosis,Excision and Primary Anastomosis (EPA),docs/04-surgical-techniques/04a-urethral-reconstruction/anastomotic/excision-primary-anastomosis.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/fasciocutaneous-penile-flap,Jordan Fasciocutaneous Ventral Penile / Preputial Island Flap,docs/04-surgical-techniques/04a-urethral-reconstruction/flap/fasciocutaneous-penile-flap.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/female-dorsal-inlay-bmg,Female Dorsal Inlay BMG Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/female/female-dorsal-inlay-bmg.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/female-dorsal-onlay-urethroplasty,Female Dorsal Onlay Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/female/female-dorsal-onlay-urethroplasty.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/female-dviu-dilation,Female DVIU and Urethral Dilation,docs/04-surgical-techniques/04a-urethral-reconstruction/female/female-dviu-dilation.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/female-urethroplasty,Female Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/female-urethroplasty.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/female-vaginal-flap-urethroplasty,Female Vaginal Flap Urethroplasty (Blandy U-Flap),docs/04-surgical-techniques/04a-urethral-reconstruction/female/female-vaginal-flap-urethroplasty.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/female-ventral-inlay-bmg,Female Ventral Inlay BMG Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/female/female-ventral-inlay-bmg.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/female-ventral-onlay-urethroplasty,Female Ventral Onlay Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/female/female-ventral-onlay-urethroplasty.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/icg-perfusion-assessment,ICG-Guided Flap / Graft Perfusion Assessment in Urethral Reconstruction,docs/04-surgical-techniques/04a-urethral-reconstruction/minimally-invasive/icg-perfusion-assessment.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/johanson-two-stage,Johanson Two-Stage Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/staged-complex/johanson-two-stage.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/jordan-vessel-sparing-epa,Jordan Vessel-Sparing Excision and Primary Anastomosis,docs/04-surgical-techniques/04a-urethral-reconstruction/anastomotic/jordan-vessel-sparing-epa.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/joshi-step-msanta,MsANTA / Joshi Step Urethroplasty (Mucosal-Sparing Augmented Non-Transected Anastomotic),docs/04-surgical-techniques/04a-urethral-reconstruction/anastomotic/joshi-step-msanta.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/kulkarni-one-stage,Kulkarni One-Stage Panurethral Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/graft/kulkarni-one-stage.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/labia-minora-flap,Labia Minora Pedicled Flap (Female Urethroplasty),docs/04-surgical-techniques/04a-urethral-reconstruction/female/labia-minora-flap.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/laminated-gracilis-flap,Laminated Gracilis Flap Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/staged-complex/laminated-gracilis-flap.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/lateral-based-anterior-vaginal-wall-flap,Lateral-Based Anterior Vaginal Wall Flap (Romero-Maroto / Simonato),docs/04-surgical-techniques/04a-urethral-reconstruction/female/lateral-based-anterior-vaginal-wall-flap.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/liquid-minced-buccal,Liquid / Minced Buccal Mucosal Graft,docs/04-surgical-techniques/04a-urethral-reconstruction/minimally-invasive/liquid-minced-buccal.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/lotus-petal-flap,Lotus Petal Flap Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/flap/lotus-petal-flap.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/male-urethroplasty,Male Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/male-urethroplasty.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/male-urethroplasty-incisions-approaches,Male Urethroplasty — Incisions & Approaches,docs/04-surgical-techniques/04a-urethral-reconstruction/male-urethroplasty-incisions-approaches.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/manta,MANTA Urethroplasty (Mucomucosal Anastomotic Non-Transecting Augmentation),docs/04-surgical-techniques/04a-urethral-reconstruction/anastomotic/manta.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/mcaninch-circular-flap,McAninch Transverse Circular Penile Fasciocutaneous Flap,docs/04-surgical-techniques/04a-urethral-reconstruction/flap/mcaninch-circular-flap.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/meatotomy,Meatotomy & Meatoplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/meatal-perineal/meatotomy.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/muscle-sparing-urethroplasty,Muscle-Sparing Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/anastomotic/muscle-sparing-urethroplasty.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/non-transecting-bulbar,Non-Transecting Bulbar Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/anastomotic/non-transecting-bulbar.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/ntaau,ntAAU Urethroplasty (Non-Transecting Augmented Anastomotic),docs/04-surgical-techniques/04a-urethral-reconstruction/anastomotic/ntaau.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/onol-vaginal-mucosal-inlay,Anterior Vaginal Wall Mucosal Inlay (Önol),docs/04-surgical-techniques/04a-urethral-reconstruction/female/onol-vaginal-mucosal-inlay.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/orandi-flap,Orandi Flap (Longitudinal Ventral Penile Skin Flap),docs/04-surgical-techniques/04a-urethral-reconstruction/flap/orandi-flap.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/palminteri-double-face,Palminteri Double-Face (Two-Sided) BMG Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/graft/palminteri-double-face.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/pedicled-prepucial-tube,Pedicled Preputial Tube Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/flap/pedicled-prepucial-tube.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/permanent-urethral-ligation,Perineal Permanent Urethral Ligation (PUL),docs/04-surgical-techniques/04a-urethral-reconstruction/meatal-perineal/permanent-urethral-ligation.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/preputial-spiral-graft,Preputial Spiral Graft Urethroplasty (PSGU),docs/04-surgical-techniques/04a-urethral-reconstruction/graft/preputial-spiral-graft.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/primary-end-to-end-female,Primary End-to-End Anastomosis (Female),docs/04-surgical-techniques/04a-urethral-reconstruction/female/primary-end-to-end-female.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/primary-endoscopic-realignment,Primary Endoscopic Realignment (PER),docs/04-surgical-techniques/04a-urethral-reconstruction/posterior/primary-endoscopic-realignment.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/propeller-flap,Propeller Flap Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/flap/propeller-flap.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/q-flap,Q-Flap (Morey / Tran / Zinman),docs/04-surgical-techniques/04a-urethral-reconstruction/flap/q-flap.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/quartey-flap,Quartey Flap (Transverse Preputial / Distal Penile Cutaneous Island Flap),docs/04-surgical-techniques/04a-urethral-reconstruction/flap/quartey-flap.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/robotic-posterior-urethroplasty,Robotic Posterior Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/posterior/robotic-posterior-urethroplasty.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/seven-flap-perineal-urethrostomy,Midline Perineal Urethrostomy,docs/04-surgical-techniques/04a-urethral-reconstruction/meatal-perineal/midline-perineal-urethrostomy.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/singapore-flap,Singapore Flap Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/flap/singapore-flap.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/sliding-t-dorsal-inlay,Sliding-T Dorsal Inlay Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/graft/sliding-t-dorsal-inlay.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/staged-bmg-female,Staged BMG Urethroplasty (Female),docs/04-surgical-techniques/04a-urethral-reconstruction/female/staged-bmg-female.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/transmeatal-omg-ventral-inlay,Transmeatal OMG Ventral Inlay (Nikolavsky),docs/04-surgical-techniques/04a-urethral-reconstruction/minimally-invasive/transmeatal-omg-ventral-inlay.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/turner-warwick-scrotal-inlay,Turner-Warwick Two-Stage Scrotal Inlay Urethroplasty,docs/04-surgical-techniques/04a-urethral-reconstruction/flap/turner-warwick-flap.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/urethral-diverticulum-repair,Urethral Diverticulectomy,docs/04-surgical-techniques/04a-urethral-reconstruction/female/urethral-diverticulum-repair.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/urethral-prolapse-repair,Urethral Prolapse Repair (Female),docs/04-surgical-techniques/04a-urethral-reconstruction/female/urethral-prolapse-repair.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/urethral-reconstruction-principles,Principles of Urethral Reconstruction,docs/04-surgical-techniques/04a-urethral-reconstruction/urethral-reconstruction-principles.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/urethrectomy,Urethrectomy,docs/04-surgical-techniques/04a-urethral-reconstruction/urethrectomy.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/vaginal-flap-bmg-combined,Combined Vaginal Flap + BMG Urethroplasty (Female),docs/04-surgical-techniques/04a-urethral-reconstruction/female/vaginal-flap-bmg-combined.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/vaginal-wall-tubularization,Vaginal Wall Tubularization Urethroplasty (Female),docs/04-surgical-techniques/04a-urethral-reconstruction/female/vaginal-wall-tubularization.mdx
/docs/surgical-techniques/04a-urethral-reconstruction/vanni-zinman-ventral-bmg-gracilis,Ventral BMG + Gracilis Muscle Flap (Vanni / Zinman),docs/04-surgical-techniques/04a-urethral-reconstruction/combined/vanni-zinman-ventral-bmg-gracilis.mdx
